PredictedProbability|PredictedLabel
0.302353|0
0.307469|0
0.249111|0
0.297015|0
0.286555|0
0.259767|0
0.232767|0
0.187313|0
0.171864|0
0.212144|0
0.218559|0
0.15926|0
0.158547|0
0.169841|0
0.162391|0
0.128554|0
0.156896|0
0.15268|0
0.163063|0
0.125122|0
0.127631|0
0.11867|0
0.119992|0
0.120257|0
0.120276|0
0.120237|0
0.119476|0
0.119266|0
0.11932|0
0.123759|0
0.118295|0
0.114893|0
0.138312|0
0.157341|0
0.139737|0
0.139603|0
0.12724|0
0.137952|0
0.123225|0
0.132759|0
0.126435|0
0.124795|0
0.123145|0
0.140832|0
0.138616|0
0.149899|0
0.151328|0
0.158758|0
0.177277|0
