PredictedProbability|PredictedLabel
0.359889|0
0.301858|0
0.300519|0
0.292903|0
0.279738|0
0.252115|0
0.251774|0
0.248142|0
0.248064|0
0.247673|0
0.147215|0
0.230191|0
0.235482|0
0.258809|0
0.291758|0
0.303456|0
0.304093|0
0.329686|0
0.303915|0
0.330851|0
0.275715|0
0.245308|0
0.23484|0
0.234234|0
0.229467|0
0.219172|0
0.214439|0
0.236066|0
0.234431|0
0.217271|0
0.251047|0
0.244702|0
0.270393|0
0.268848|0
0.271057|0
0.149091|0
0.247978|0
0.223548|0
0.255158|0
0.234545|0
0.230326|0
0.242798|0
0.222553|0
