PredictedProbability|PredictedLabel
0.487244|0
0.402399|0
0.362075|0
0.346135|0
0.332263|0
0.346671|0
0.360689|0
0.275432|0
0.32076|0
0.320558|0
0.304597|0
0.28724|0
0.262019|0
0.296668|0
0.293937|0
0.273508|0
0.243755|0
0.210525|0
0.191769|0
0.230327|0
0.207421|0
0.18838|0
0.171731|0
0.17162|0
0.173078|0
0.187837|0
0.234047|0
0.249962|0
0.242437|0
0.210169|0
0.205856|0
0.203035|0
0.207128|0
0.209659|0
0.207134|0
0.209752|0
0.207667|0
0.236777|0
0.213162|0
0.194195|0
0.203519|0
0.227408|0
0.19681|0
0.223215|0
0.249785|0
0.225449|0
0.243895|0
0.284866|0
