PredictedProbability|PredictedLabel
0.447256|0
0.335751|0
0.343973|0
0.423991|0
0.342499|0
0.340604|0
0.347022|0
0.233038|0
0.324272|0
0.304465|0
0.376592|0
0.356895|0
0.334613|0
0.286984|0
0.250282|0
0.298131|0
0.254178|0
0.240292|0
0.236462|0
0.335879|0
0.263348|0
0.278697|0
0.353311|0
0.289957|0
0.238684|0
0.28191|0
0.259576|0
0.36326|0
0.303678|0
0.225796|0
0.290124|0
0.356401|0
0.295748|0
0.302893|0
0.298676|0
0.372754|0
0.290865|0
0.220652|0
0.265716|0
0.247126|0
0.251172|0
0.246204|0
0.259556|0
0.279847|0
0.279599|0
0.27837|0
0.291888|0
