PredictedProbability|PredictedLabel
0.489776|0
0.361781|0
0.354856|0
0.358027|0
0.345048|0
0.333654|0
0.337829|0
0.303698|0
0.301256|0
0.301141|0
0.290613|0
0.259178|0
0.258254|0
0.242982|0
0.253385|0
0.211744|0
0.227428|0
0.202869|0
0.204004|0
0.251063|0
0.254674|0
0.248722|0
0.231441|0
0.232492|0
0.204139|0
0.230756|0
0.207469|0
0.211031|0
0.230728|0
0.200416|0
0.242271|0
0.23129|0
0.258432|0
0.258814|0
0.23068|0
0.281271|0
0.243758|0
0.27295|0
0.243167|0
0.246417|0
0.253359|0
0.229267|0
0.219376|0
0.196659|0
0.270136|0
0.234549|0
0.27103|0
0.28027|0
0.316168|0
