PredictedProbability|PredictedLabel
0.464549|0
0.443781|0
0.449996|0
0.471755|0
0.40492|0
0.394078|0
0.378058|0
0.375444|0
0.36916|0
0.354965|0
0.36133|0
0.294138|0
0.333287|0
0.318874|0
0.314827|0
0.325173|0
0.324187|0
0.319728|0
0.331117|0
0.318882|0
0.321723|0
0.326292|0
0.320323|0
0.335264|0
0.317392|0
0.321136|0
0.308505|0
0.29029|0
0.305279|0
0.299757|0
0.316262|0
0.302243|0
0.284568|0
0.273184|0
0.265258|0
0.293936|0
0.294908|0
0.287392|0
0.302987|0
0.297155|0
0.298179|0
0.267861|0
0.307954|0
0.318637|0
0.316856|0
0.305746|0
0.438187|0
0.393743|0
0.429634|0
0.419871|0
0.439633|0
0.417665|0
0.490454|0
0.51889|1
0.54032|1
0.564472|1
0.621998|1
0.687659|1
0.743426|1
0.791302|1
0.791284|1
0.790196|1
0.784817|1
0.806524|1
0.801848|1
0.808712|1
0.829795|1
0.829546|1
0.841944|1
0.84675|1
0.843728|1
0.842145|1
0.861584|1
0.852933|1
0.859787|1
0.794172|1
0.79801|1
0.808511|1
0.825002|1
0.83148|1
0.819016|1
0.812096|1
0.829146|1
0.811225|1
0.810273|1
0.810399|1
0.807396|1
0.824403|1
0.822711|1
0.819165|1
0.806018|1
0.814132|1
0.832126|1
0.821822|1
0.819915|1
0.818469|1
0.81031|1
0.829455|1
0.819951|1
0.834679|1
0.816476|1
0.822145|1
0.824829|1
0.811525|1
0.814981|1
0.802895|1
0.803047|1
0.818692|1
0.813817|1
0.809565|1
0.822984|1
0.809113|1
0.825651|1
0.816093|1
0.811221|1
0.809895|1
0.820665|1
0.811004|1
0.811022|1
0.828145|1
0.817342|1
0.826674|1
0.825577|1
0.858414|1
0.839195|1
0.835538|1
0.822204|1
0.822344|1
0.792203|1
0.789325|1
0.788885|1
0.792119|1
0.791555|1
0.792795|1
0.82208|1
0.820374|1
0.822483|1
0.821803|1
0.824408|1
0.832395|1
0.819741|1
0.791091|1
0.834031|1
0.822792|1
0.833183|1
0.82838|1
0.835327|1
0.8223|1
0.816543|1
0.820909|1
0.828194|1
0.819787|1
0.823038|1
0.837084|1
0.829627|1
0.842501|1
0.83214|1
0.836658|1
0.841718|1
0.846327|1
0.841637|1
0.842412|1
0.867077|1
