PredictedProbability|PredictedLabel
0.486277|0
0.386493|0
0.339501|0
0.342434|0
0.329248|0
0.353704|0
0.376982|0
0.362784|0
0.36398|0
0.310495|0
0.309683|0
0.275998|0
0.277461|0
0.318467|0
0.338634|0
0.333888|0
0.246932|0
0.235543|0
0.270252|0
0.210505|0
0.169503|0
0.231665|0
0.230501|0
0.222328|0
0.230253|0
0.236942|0
0.224295|0
0.255893|0
0.257016|0
0.279461|0
0.295533|0
0.1835|0
0.246341|0
0.254444|0
0.257011|0
0.250737|0
0.288035|0
0.248767|0
0.249365|0
0.24711|0
0.292345|0
0.248694|0
0.283917|0
