PredictedProbability|PredictedLabel
0.489776|0
0.449068|0
0.421625|0
0.419709|0
0.396496|0
0.389478|0
0.338956|0
0.31951|0
0.326019|0
0.320865|0
0.319685|0
0.139876|0
0.254679|0
0.263137|0
0.262264|0
0.23652|0
0.236338|0
0.238956|0
0.259895|0
0.268361|0
0.234859|0
0.268361|0
0.235285|0
0.298483|0
0.262891|0
0.248212|0
0.284246|0
0.276723|0
0.250131|0
0.277739|0
0.255718|0
0.278722|0
0.276872|0
0.276542|0
0.274555|0
0.128442|0
0.232345|0
0.233918|0
0.243764|0
0.244519|0
0.256145|0
0.221163|0
0.235672|0
0.249816|0
0.27293|0
