PredictedProbability|PredictedLabel
0.367888|0
0.312232|0
0.268945|0
0.270044|0
0.258927|0
0.252891|0
0.254772|0
0.240411|0
0.184908|0
0.2259|0
0.227286|0
0.200672|0
0.221462|0
0.187071|0
0.16446|0
0.143558|0
0.144116|0
0.141814|0
0.141416|0
0.144832|0
0.146059|0
0.147473|0
0.159191|0
0.159359|0
0.164751|0
0.172895|0
0.170727|0
0.168606|0
0.156776|0
0.160954|0
0.197458|0
0.190551|0
0.163018|0
0.170401|0
0.161919|0
0.163455|0
0.163526|0
0.152492|0
0.182034|0
0.182371|0
0.190841|0
0.169242|0
0.175729|0
0.185562|0
0.192498|0
