PredictedProbability|PredictedLabel
0.476976|0
0.381432|0
0.37393|0
0.372906|0
0.367215|0
0.316288|0
0.329745|0
0.187129|0
0.283095|0
0.300308|0
0.303254|0
0.299735|0
0.302102|0
0.300065|0
0.31363|0
0.313407|0
0.301415|0
0.284301|0
0.281536|0
0.276547|0
0.192168|0
0.287264|0
0.264789|0
0.306039|0
0.293601|0
0.254358|0
0.285596|0
0.282012|0
0.244216|0
0.266235|0
0.267311|0
0.14916|0
0.251141|0
0.237429|0
0.257762|0
0.309841|0
0.310513|0
0.310873|0
0.323272|0
0.270421|0
0.300813|0
0.227204|0
0.234284|0
0.2446|0
0.297605|0
0.251311|0
0.255876|0
0.262503|0
0.286069|0
0.2989|0
0.309452|0
0.318071|0
0.32752|0
0.343394|0
0.394374|0
0.368269|0
0.49152|0
0.560119|1
