PredictedProbability|PredictedLabel
0.409869|0
0.261414|0
0.262791|0
0.264691|0
0.251039|0
0.251057|0
0.263472|0
0.258804|0
0.261603|0
0.266444|0
0.262425|0
0.237204|0
0.23539|0
0.242074|0
0.240723|0
0.236289|0
0.207253|0
0.210019|0
0.17895|0
0.202014|0
0.234522|0
0.228113|0
0.212595|0
0.206417|0
0.203734|0
0.203047|0
0.203562|0
0.203384|0
0.202921|0
0.166581|0
0.207045|0
0.208966|0
0.207822|0
0.186476|0
0.22044|0
0.201336|0
0.220584|0
0.195996|0
0.207388|0
0.1851|0
0.228193|0
0.200331|0
0.204141|0
0.216054|0
0.257361|0
0.241116|0
0.246264|0
0.239775|0
0.279136|0
0.273653|0
0.289037|0
0.315755|0
0.335732|0
0.381828|0
0.447656|0
0.494003|0
0.55755|1
